R0301|10001687|510050P1909M02250  |50ETF沽9月2250      |510050|50ETF   |EBS|E|P|      10000|     2.2500|20190124|20190925|20190925|20190926|20190925|0|       13680|     0.0033|     0.0033|     2.8100|N|     0.1723|     0.0001|         1608.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001688|510050P1909M02300  |50ETF沽9月2300      |510050|50ETF   |EBS|E|P|      10000|     2.3000|20190124|20190925|20190925|20190926|20190925|0|        9239|     0.0047|     0.0047|     2.8100|N|     0.1837|     0.0001|         1657.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001689|510050P1909M02350  |50ETF沽9月2350      |510050|50ETF   |EBS|E|P|      10000|     2.3500|20190124|20190925|20190925|20190926|20190925|0|        9892|     0.0066|     0.0067|     2.8100|N|     0.1957|     0.0001|         1712.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001690|510050P1909M02400  |50ETF沽9月2400      |510050|50ETF   |EBS|E|P|      10000|     2.4000|20190124|20190925|20190925|20190926|20190925|0|       19556|     0.0095|     0.0095|     2.8100|N|     0.2085|     0.0001|         1775.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001691|510050P1909M02450  |50ETF沽9月2450      |510050|50ETF   |EBS|E|P|      10000|     2.4500|20190124|20190925|20190925|20190926|20190925|0|       16549|     0.0142|     0.0142|     2.8100|N|     0.2232|     0.0001|         1857.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001692|510050P1909M02500  |50ETF沽9月2500      |510050|50ETF   |EBS|E|P|      10000|     2.5000|20190124|20190925|20190925|20190926|20190925|0|       16751|     0.0198|     0.0198|     2.8100|N|     0.2388|     0.0001|         1948.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001693|510050P1909M02550  |50ETF沽9月2550      |510050|50ETF   |EBS|E|P|      10000|     2.5500|20190124|20190925|20190925|20190926|20190925|0|       10567|     0.0283|     0.0283|     2.8100|N|     0.2573|     0.0001|         2068.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001694|510050P1909M02600  |50ETF沽9月2600      |510050|50ETF   |EBS|E|P|      10000|     2.6000|20190124|20190925|20190925|20190926|20190925|0|       13908|     0.0388|     0.0388|     2.8100|N|     0.2778|     0.0001|         2208.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001697|510050C1909M02650  |50ETF购9月2650      |510050|50ETF   |EBS|E|C|      10000|     2.6500|20190128|20190925|20190925|20190926|20190925|0|        2868|     0.2264|     0.2264|     2.8100|N|     0.5074|     0.0001|         5636.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001698|510050P1909M02650  |50ETF沽9月2650      |510050|50ETF   |EBS|E|P|      10000|     2.6500|20190128|20190925|20190925|20190926|20190925|0|       10884|     0.0526|     0.0526|     2.8100|N|     0.3016|     0.0001|         2381.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
